creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment
617,Spain,Male,61,3,113858.95,1,1,1,38129.22,0,0,1,GOLD,422,Elder,Early,1,3,1,1,Low,2,3.1495564287748846e-06,Low Risk
568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1,1,4,SILVER,934,Mid-Age,Early,0,2,0,0,Medium,0,0.9343182507222041,High Risk
769,France,Female,73,1,0.0,1,1,1,29792.11,0,0,3,DIAMOND,415,Elder,New,0,3,0,1,Low,1,0.000256088958779763,Low Risk
608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0,0,5,PLATINUM,672,Young,New,1,2,0,1,Low,1,0.006488029394811967,Low Risk
503,Spain,Male,31,4,0.0,2,1,1,21645.06,0,0,1,DIAMOND,843,Mid-Age,Early,0,3,1,0,Low,1,2.5031134615757956e-07,Low Risk
608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0,0,3,SILVER,843,Mid-Age,Established,1,3,0,0,High,0,6.40159888271229e-05,Low Risk
731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1,1,5,SILVER,782,Mid-Age,Early,1,0,0,1,High,2,0.9999907068487272,High Risk
850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0,0,1,PLATINUM,251,Mid-Age,Early,1,1,1,0,Medium,2,0.020968047748325107,Low Risk
591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0,0,5,PLATINUM,940,Mid-Age,Early,1,3,0,1,Medium,1,0.00023346416186298562,Low Risk
579,Spain,Male,37,4,0.0,2,1,1,32246.63,0,0,3,SILVER,464,Mid-Age,Early,0,3,0,0,Low,0,6.752272615389457e-06,Low Risk
570,France,Male,39,10,129674.89,2,1,0,80552.36,0,0,3,DIAMOND,723,Mid-Age,Established,1,2,0,0,Medium,1,0.000821432036522031,Low Risk
709,France,Female,37,9,0.0,2,1,0,16733.59,0,0,5,GOLD,775,Mid-Age,Established,0,2,0,0,Low,1,0.006335058192261333,Low Risk
611,France,Male,53,3,83568.26,1,0,0,1235.49,0,0,4,GOLD,765,Senior,Early,0,1,0,1,Low,2,0.5976429223132199,Medium Risk
775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1,1,5,DIAMOND,795,Senior,Early,1,0,0,0,Low,1,0.9999977021053662,High Risk
699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0,0,5,PLATINUM,504,Mid-Age,Established,1,3,0,1,Low,1,0.0001197820040827207,Low Risk
618,France,Male,37,5,0.0,1,0,1,178705.45,1,1,2,GOLD,595,Mid-Age,Early,0,1,1,1,High,2,0.865213012786081,High Risk
704,France,Male,36,3,114370.41,1,0,1,66810.48,0,0,3,PLATINUM,268,Mid-Age,Early,1,2,0,1,Low,1,0.0006297620089619056,Low Risk
835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1,1,5,GOLD,787,Senior,Early,1,2,0,0,Low,0,0.9974810686562751,High Risk
714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0,0,4,SILVER,235,Mid-Age,Early,1,2,0,0,Low,1,0.009420583183165358,Low Risk
581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0,0,4,GOLD,968,Mid-Age,Early,1,2,0,1,Medium,1,0.0035389621636238416,Low Risk
592,France,Male,27,3,0.0,2,1,1,19645.65,0,0,5,PLATINUM,434,Young,Early,0,3,0,0,Low,0,3.94879871929235e-05,Low Risk
551,France,Male,43,7,0.0,2,1,0,178393.68,0,0,1,PLATINUM,972,Mid-Age,Established,0,2,1,0,High,2,4.052598132410109e-05,Low Risk
689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0,0,5,SILVER,730,Young,New,0,1,0,0,Medium,1,0.5893897035651585,Medium Risk
604,France,Female,56,0,62732.65,1,0,1,124954.56,0,0,3,GOLD,948,Senior,,0,2,0,1,Medium,1,0.020018200350845627,Low Risk
514,France,Female,41,7,0.0,2,1,1,3756.65,0,0,3,SILVER,697,Mid-Age,Established,0,3,0,0,Low,0,2.2005848514574226e-05,Low Risk
698,France,Male,29,5,95167.55,1,1,1,152723.23,0,0,1,DIAMOND,415,Young,Early,0,3,1,1,High,2,4.7551001238963504e-07,Low Risk
581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1,1,1,SILVER,783,Senior,New,1,1,1,1,High,3,0.998143291813181,High Risk
573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0,0,5,SILVER,603,Mid-Age,,1,3,0,1,Medium,1,0.0001414102775998668,Low Risk
449,Spain,Female,33,8,0.0,2,0,0,156792.89,0,0,1,GOLD,651,Mid-Age,Established,0,1,1,0,High,2,0.002803564154906695,Low Risk
850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0,0,1,PLATINUM,580,Mid-Age,Early,0,1,1,1,Low,3,0.008701536598028064,Low Risk
612,France,Male,41,5,0.0,3,0,0,151256.22,0,0,4,DIAMOND,327,Mid-Age,Early,0,1,0,0,High,1,0.1675421818344378,Low Risk
690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,0,3,DIAMOND,789,Senior,Established,1,2,0,1,Low,1,0.004026065795589619,Low Risk
599,Spain,Female,49,2,0.0,2,1,0,111190.53,0,0,5,SILVER,427,Senior,New,0,2,0,0,Medium,1,0.06810659501395094,Low Risk
498,France,Male,33,1,198113.86,1,1,0,69664.35,0,0,2,PLATINUM,694,Mid-Age,New,1,2,1,1,Medium,3,0.0001005051582158093,Low Risk
497,France,Female,29,4,85646.81,1,0,0,63233.02,1,1,5,GOLD,750,Young,Early,0,0,0,1,Low,2,0.9999837842860235,High Risk
802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,0,3,SILVER,590,Senior,Established,0,2,0,1,Low,1,0.003226913492610537,Low Risk
644,France,Male,33,9,141234.98,1,1,0,95673.05,0,0,4,GOLD,796,Mid-Age,Established,1,2,0,1,Medium,2,0.0010650075625471605,Low Risk
714,France,Male,34,10,0.0,2,1,1,80234.14,0,0,3,DIAMOND,688,Mid-Age,Established,0,3,0,0,Medium,0,4.565801576739536e-06,Low Risk
690,France,Female,40,9,77641.99,1,0,0,189051.59,1,1,4,PLATINUM,832,Mid-Age,Established,0,0,0,1,High,2,0.9999563181793015,High Risk
522,Spain,Male,30,3,0.0,2,1,0,145490.85,0,0,4,SILVER,654,Young,Early,0,2,0,0,High,1,0.00146215556372188,Low Risk
502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0,0,1,DIAMOND,674,Mid-Age,Established,1,1,1,1,High,3,0.018898040262200672,Low Risk
730,Spain,Female,62,2,0.0,2,1,1,162889.1,0,0,3,GOLD,540,Elder,New,0,3,0,0,High,0,0.00011365526707218247,Low Risk
590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0,0,5,PLATINUM,770,Mid-Age,Established,0,3,0,0,High,0,0.00012015179780101734,Low Risk
458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,0,3,PLATINUM,784,Mid-Age,Established,1,3,0,0,Low,0,1.963716418288109e-05,Low Risk
553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,0,1,PLATINUM,699,Mid-Age,Established,1,3,1,1,Low,2,4.4738168820478187e-07,Low Risk
479,France,Male,47,1,0.0,1,1,0,95270.83,0,0,4,DIAMOND,782,Senior,New,0,2,0,1,Medium,2,0.012674074513016302,Low Risk
693,France,Male,31,2,0.0,2,1,1,107759.31,0,0,1,PLATINUM,863,Mid-Age,New,0,3,1,0,Medium,1,2.518205826160797e-07,Low Risk
707,Spain,Male,43,10,0.0,2,1,0,118368.2,0,0,1,GOLD,479,Mid-Age,Established,0,2,1,0,Medium,2,2.363742334589149e-05,Low Risk
636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,0,4,SILVER,564,Mid-Age,New,1,2,0,1,Low,2,0.0016960706310385765,Low Risk
807,France,Male,33,10,101952.97,2,1,0,178153.65,0,0,2,GOLD,634,Mid-Age,Established,1,2,1,0,High,2,7.487090319936662e-05,Low Risk
513,France,Female,45,0,164649.52,3,1,0,49915.52,1,1,4,GOLD,590,Mid-Age,,1,1,0,0,Low,1,0.9995573146344775,High Risk
582,France,Male,31,2,0.0,2,1,1,33747.03,0,0,4,GOLD,413,Mid-Age,New,0,3,0,0,Low,0,1.4608991556577427e-05,Low Risk
694,France,Male,32,0,91956.49,1,1,1,59961.81,0,0,4,SILVER,858,Mid-Age,,0,3,0,1,Low,1,2.0623737702281615e-05,Low Risk
777,France,Male,39,8,0.0,2,1,1,18613.52,0,0,1,PLATINUM,370,Mid-Age,Established,0,3,1,0,Low,1,3.800489932767658e-07,Low Risk
598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,0,5,DIAMOND,375,Mid-Age,Established,1,2,0,0,High,1,0.009977039844470698,Low Risk
762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1,1,5,DIAMOND,655,Senior,Established,1,1,0,0,Low,0,0.9999360400952605,High Risk
588,France,Female,34,3,120777.88,1,1,1,131729.52,0,0,5,GOLD,512,Mid-Age,Early,1,3,0,1,Medium,1,0.00011057831870198837,Low Risk
663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,0,5,DIAMOND,995,Mid-Age,Early,0,3,0,1,Medium,1,0.0001285964203324942,Low Risk
777,France,Male,36,7,0.0,1,1,0,106472.34,0,0,2,SILVER,537,Mid-Age,Established,0,2,1,1,Medium,3,5.54703152727975e-05,Low Risk
592,France,Male,71,4,0.0,2,0,1,17013.54,0,0,3,PLATINUM,302,Elder,Early,0,2,0,0,Low,0,0.006572349344307596,Low Risk
631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1,1,1,SILVER,336,Senior,New,1,2,1,1,High,2,0.6758685068262777,High Risk
725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1,1,3,GOLD,312,Senior,New,1,0,0,1,Medium,2,0.9999971586753083,High Risk
850,France,Male,34,2,72079.71,1,1,1,115767.93,0,0,2,GOLD,555,Mid-Age,New,0,3,1,1,Medium,2,7.752971442388504e-07,Low Risk
540,France,Male,37,6,0.0,2,1,0,141998.89,0,0,1,GOLD,417,Mid-Age,Established,0,2,1,0,High,2,3.9285264538757064e-05,Low Risk
674,Spain,Male,36,2,0.0,2,1,1,182787.17,0,0,1,GOLD,353,Mid-Age,New,0,3,1,0,High,1,3.471270906145336e-07,Low Risk
553,France,Male,38,3,99844.68,1,0,0,187915.7,0,0,1,DIAMOND,869,Mid-Age,Early,1,1,1,1,High,3,0.0035672165323232126,Low Risk
630,France,Female,28,1,0.0,2,1,1,133267.78,0,0,3,GOLD,742,Young,New,0,3,0,0,High,0,1.8623674558670723e-05,Low Risk
466,France,Male,26,3,156815.71,1,1,1,137476.09,0,0,2,GOLD,349,Young,Early,1,3,1,1,High,2,1.3984707293576995e-06,Low Risk
613,France,Male,47,6,146034.74,1,1,1,77146.14,0,0,2,DIAMOND,793,Senior,Established,1,3,1,1,Medium,2,1.1906955502730715e-05,Low Risk
558,France,Male,27,1,152283.39,1,1,0,183271.15,0,0,1,GOLD,783,Young,New,1,2,1,1,High,3,4.520841090720774e-05,Low Risk
775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0,0,2,SILVER,253,Mid-Age,New,1,3,1,0,Low,1,9.603251785207663e-06,Low Risk
698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0,0,1,GOLD,629,Senior,Established,0,3,1,1,High,2,1.159897845899262e-05,Low Risk
608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0,0,4,DIAMOND,301,Mid-Age,New,1,2,0,0,Medium,1,0.005589860195637045,Low Risk
670,Spain,Female,20,4,0.0,2,1,0,119759.24,0,0,2,PLATINUM,920,Young,Early,0,2,1,0,Medium,2,6.482868778528403e-05,Low Risk
591,Spain,Male,39,8,0.0,2,0,0,42392.24,0,0,1,GOLD,302,Mid-Age,Established,0,1,1,0,Low,2,0.0016635648552292151,Low Risk
633,France,Male,40,4,150578.0,1,0,1,34670.62,1,1,2,PLATINUM,683,Mid-Age,Early,1,1,1,1,Low,2,0.9227710635724655,High Risk
678,France,Female,46,1,0.0,2,0,0,82106.19,0,0,4,PLATINUM,908,Senior,New,0,1,0,0,Medium,1,0.6558499027258359,High Risk
590,France,Male,47,3,0.0,2,1,0,171774.5,0,0,1,DIAMOND,398,Senior,Early,0,2,1,0,High,2,0.000483212943540537,Low Risk
705,France,Female,48,0,0.0,2,0,0,149772.61,0,0,1,SILVER,587,Senior,,0,1,1,0,High,2,0.08494171182503389,Low Risk
608,France,Male,42,10,163548.07,1,1,0,38866.85,0,0,3,DIAMOND,602,Mid-Age,Established,1,2,0,1,Low,2,0.0009243630200395851,Low Risk
682,France,Female,37,8,148580.12,1,1,0,35179.18,0,0,5,GOLD,643,Mid-Age,Established,1,2,0,1,Low,2,0.009214068941765186,Low Risk
596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,0,1,GOLD,709,Mid-Age,Early,0,1,1,0,Low,2,0.006191833802808703,Low Risk
395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1,1,3,GOLD,549,Mid-Age,Early,1,2,0,1,Low,1,0.8403187394183608,High Risk
578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0,1,PLATINUM,995,Mid-Age,New,1,2,1,1,High,3,0.00011218590726460365,Low Risk
547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,1,1,DIAMOND,579,Senior,Early,1,1,1,0,Low,2,0.9972483233833144,High Risk
609,France,Male,37,1,39344.83,1,1,1,178291.89,1,1,5,SILVER,370,Mid-Age,New,0,2,0,1,High,1,0.8663227959075854,High Risk
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,0,5,SILVER,560,Mid-Age,Established,1,2,0,1,High,2,0.009475299307806865,Low Risk
712,France,Female,27,2,133009.51,1,1,0,126809.15,0,0,5,PLATINUM,584,Young,New,1,2,0,1,Medium,2,0.007653816216130367,Low Risk
585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0,0,3,DIAMOND,972,Young,Established,1,3,0,0,Low,0,4.7276407424949056e-05,Low Risk
666,France,Female,32,10,112536.57,2,1,1,34350.54,0,0,3,SILVER,281,Mid-Age,Established,1,3,0,0,Low,0,1.725937054071054e-05,Low Risk
708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,0,2,SILVER,406,Mid-Age,Established,1,1,1,1,High,3,0.010091200490238383,Low Risk
513,France,Male,44,1,63562.02,2,0,1,52629.73,1,1,4,GOLD,230,Mid-Age,New,0,1,0,0,Low,0,0.9968596643989509,High Risk
445,France,Male,37,3,0.0,2,1,1,180012.39,0,0,4,GOLD,288,Mid-Age,Early,0,3,0,0,High,0,2.436913501137107e-05,Low Risk
690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,0,3,DIAMOND,652,Mid-Age,Established,1,1,0,0,Low,1,0.15643489237885788,Low Risk
850,France,Male,37,6,0.0,2,1,0,109291.22,0,0,1,DIAMOND,740,Mid-Age,Established,0,2,1,0,Medium,2,3.2942671731714486e-05,Low Risk
537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,0,3,SILVER,808,Mid-Age,Established,1,2,0,1,Low,2,0.0010387150147325897,Low Risk
705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1,1,4,DIAMOND,866,Senior,Established,1,0,0,1,High,2,0.9999966462844421,High Risk
670,France,Female,45,5,47884.92,1,1,1,54340.24,0,0,5,DIAMOND,723,Mid-Age,Early,0,3,0,1,Low,1,0.00014871258405165741,Low Risk
652,Spain,Female,36,1,0.0,2,1,1,19302.78,0,0,3,GOLD,219,Mid-Age,New,0,3,0,0,Low,0,1.5612540876000403e-05,Low Risk
696,Spain,Male,24,9,0.0,1,0,0,10883.52,0,0,3,SILVER,916,Young,Established,0,1,0,1,Low,2,0.01262747360902763,Low Risk
747,France,Male,49,6,202904.64,1,1,1,17298.72,1,1,1,SILVER,765,Senior,Established,1,2,1,1,Low,2,0.46055334201912523,Medium Risk
511,France,Female,46,1,0.0,1,1,1,115779.48,1,1,1,DIAMOND,773,Senior,New,0,2,1,1,Medium,2,0.47963294342205814,Medium Risk
743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1,1,5,GOLD,973,Mid-Age,New,1,1,0,0,Medium,0,0.9981773441645077,High Risk
532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,1,4,DIAMOND,846,Senior,Early,1,1,0,1,High,2,0.9998865212850261,High Risk
642,Spain,Female,33,9,0.0,2,1,1,150475.14,0,0,4,GOLD,341,Mid-Age,Established,0,3,0,0,High,0,2.1938085155040645e-05,Low Risk
554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1,1,1,DIAMOND,415,Senior,Established,1,1,1,1,Low,3,0.9977748296143799,High Risk
604,Spain,Female,34,3,0.0,2,1,0,38587.7,0,0,1,DIAMOND,407,Mid-Age,Early,0,2,1,0,Low,2,6.825108112026924e-05,Low Risk
602,France,Female,72,3,0.0,2,1,1,171260.66,0,0,3,PLATINUM,219,Elder,Early,0,3,0,0,High,0,0.00029308807140677545,Low Risk
757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1,1,2,DIAMOND,918,Senior,Established,1,1,1,0,Medium,2,0.9978855979545023,High Risk
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,0,3,SILVER,921,Young,Early,1,3,0,1,High,1,1.9389059414419775e-05,Low Risk
850,France,Male,31,4,0.0,2,0,0,152298.28,0,0,5,SILVER,681,Mid-Age,Early,0,1,0,0,High,1,0.17229622377767248,Low Risk
521,France,Male,22,5,0.0,2,1,1,99828.45,0,0,1,PLATINUM,782,Young,Early,0,3,1,0,Medium,1,2.0596070271973097e-07,Low Risk
726,France,Male,37,2,132057.92,2,1,0,34743.98,0,0,1,DIAMOND,953,Mid-Age,New,1,2,1,0,Low,2,6.252123266835086e-05,Low Risk
596,France,Male,33,8,0.0,1,1,0,121189.3,1,1,5,GOLD,873,Mid-Age,Established,0,1,0,1,Medium,2,0.9948620304415154,High Risk
850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,0,5,GOLD,791,Mid-Age,Established,1,2,0,1,Medium,1,0.012756924848980342,Low Risk
637,France,Female,41,9,0.0,2,1,0,145477.36,0,0,5,GOLD,624,Mid-Age,Established,0,2,0,0,High,1,0.008821089529072228,Low Risk
690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0,0,1,PLATINUM,308,Mid-Age,New,0,2,1,1,High,2,1.6499638285171285e-05,Low Risk
689,France,Male,40,8,160272.27,1,1,0,49656.24,0,0,2,SILVER,729,Mid-Age,Established,1,2,1,1,Low,3,0.00011923011323946725,Low Risk
633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1,1,5,SILVER,944,Elder,Early,1,1,0,1,Medium,2,0.999676345402762,High Risk
555,France,Female,27,8,102000.17,1,1,1,116757.0,0,0,5,SILVER,586,Young,Established,1,3,0,1,Medium,1,7.837280587909912e-05,Low Risk
563,Spain,Male,24,7,0.0,2,0,0,16319.56,0,0,5,SILVER,769,Young,Established,0,1,0,0,Low,1,0.10268137295699353,Low Risk
494,France,Female,33,1,137853.0,1,0,1,90273.85,0,0,3,SILVER,674,Mid-Age,New,1,2,0,1,Medium,1,0.0013545653179024846,Low Risk
534,France,Male,27,9,0.0,2,1,0,161344.13,0,0,2,PLATINUM,925,Young,Established,0,2,1,0,High,2,4.891207060704716e-05,Low Risk
696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,0,5,GOLD,587,Mid-Age,Established,1,2,0,1,Medium,2,0.012824676830763389,Low Risk
535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,1,2,GOLD,315,Senior,New,1,0,1,0,Medium,2,0.9999676283518499,High Risk
600,France,Male,34,0,0.0,2,0,1,3756.23,0,0,2,GOLD,964,Mid-Age,,0,2,1,0,Low,1,7.559519821406796e-05,Low Risk
807,France,Female,34,1,0.0,1,0,0,114448.13,0,0,3,GOLD,306,Mid-Age,New,0,1,0,1,Medium,2,0.06560534101109257,Low Risk
714,France,Female,52,2,0.0,1,0,1,144045.08,1,1,1,SILVER,604,Senior,New,0,1,1,1,High,2,0.9894894474553046,High Risk
590,France,Male,24,7,126431.54,1,1,0,58781.11,0,0,3,SILVER,667,Young,Established,1,2,0,1,Low,2,0.000522476180081136,Low Risk
614,France,Female,41,3,123475.04,1,1,1,179227.52,0,0,4,PLATINUM,539,Mid-Age,Early,1,3,0,1,High,1,7.542313164581332e-05,Low Risk
766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,0,2,DIAMOND,883,Mid-Age,Established,1,2,1,1,Medium,3,0.0007613560169007475,Low Risk
557,Spain,Male,42,4,0.0,2,0,1,86642.38,0,0,2,GOLD,569,Mid-Age,Early,0,2,1,0,Medium,1,6.220892185154224e-05,Low Risk
788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,1,1,SILVER,423,Senior,Early,1,1,1,1,High,3,0.9976074671953541,High Risk
648,France,Female,38,2,0.0,2,0,1,9551.49,0,0,1,SILVER,565,Mid-Age,New,0,2,1,0,Low,1,8.018905572666506e-05,Low Risk
726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,0,3,PLATINUM,445,Mid-Age,Established,1,3,0,0,Low,0,4.2922692780252266e-05,Low Risk
773,France,Male,33,9,0.0,2,1,1,1118.31,0,0,3,SILVER,289,Mid-Age,Established,0,3,0,0,Low,0,5.565204609605465e-06,Low Risk
583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,0,5,PLATINUM,267,Young,Early,1,3,0,0,High,0,0.00014411352209172534,Low Risk
565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1,1,2,PLATINUM,324,Senior,Early,1,1,1,0,High,2,0.9978937322067504,High Risk
705,France,Male,25,9,0.0,2,0,1,112331.19,0,0,1,PLATINUM,917,Young,Established,0,2,1,0,Medium,1,1.1697523204207152e-05,Low Risk
685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,0,1,PLATINUM,689,Mid-Age,Early,1,2,1,0,Low,2,5.095473051570623e-05,Low Risk
741,France,Male,29,8,0.0,2,1,1,115994.52,0,0,5,PLATINUM,854,Young,Established,0,3,0,0,Medium,0,2.5550971322705164e-05,Low Risk
658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,0,2,DIAMOND,790,Young,Established,1,2,1,1,High,3,0.0004759303385162767,Low Risk
575,France,Male,27,3,139301.68,1,1,0,99843.98,0,0,2,DIAMOND,548,Young,Early,1,2,1,1,Medium,3,0.00010392008092741937,Low Risk
844,France,Female,41,10,76319.64,1,1,1,141175.18,1,1,3,PLATINUM,256,Mid-Age,Established,0,2,0,1,High,1,0.6640652663694305,High Risk
559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1,1,1,SILVER,770,Elder,Established,1,1,1,1,High,3,0.9709889577074113,High Risk
725,France,Male,37,6,124348.38,2,0,1,176984.34,0,0,5,PLATINUM,309,Mid-Age,Established,1,2,0,0,High,0,0.00454352965504858,Low Risk
450,France,Male,29,7,117199.8,1,1,1,43480.63,0,0,2,GOLD,483,Young,Established,1,3,1,1,Low,2,1.0190232936052853e-06,Low Risk
738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1,1,5,DIAMOND,285,Senior,Established,1,0,0,1,High,2,0.9999997128186248,High Risk
642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0,0,5,PLATINUM,893,Young,Early,1,3,0,1,High,1,0.00016154659745697188,Low Risk
618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0,0,2,SILVER,734,Mid-Age,Early,1,2,1,1,High,2,5.1499211642750054e-05,Low Risk
590,France,Male,47,0,117879.32,1,1,1,8214.46,0,0,5,PLATINUM,874,Senior,,1,3,0,1,Low,1,0.0006471058185066374,Low Risk
735,France,Male,50,2,0.0,2,0,1,147075.69,0,0,3,GOLD,863,Senior,New,0,2,0,0,High,0,0.005997067784657744,Low Risk
550,France,Male,34,8,122359.5,1,0,0,116495.55,0,0,2,GOLD,702,Mid-Age,Established,1,1,1,1,Medium,3,0.004166218397649726,Low Risk
729,Spain,Female,28,0,0.0,2,1,1,31165.06,1,1,3,PLATINUM,433,Young,,0,2,0,0,Low,0,0.6516778240941157,High Risk
743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,1,5,SILVER,431,Senior,Early,1,2,0,1,High,1,0.9969448332523041,High Risk
555,France,Male,31,8,145875.74,1,1,0,137491.23,0,0,3,GOLD,239,Mid-Age,Established,1,2,0,1,High,2,0.0005968159258427962,Low Risk
667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0,0,5,PLATINUM,252,Mid-Age,Early,1,3,0,0,High,0,0.00013504326284391753,Low Risk
790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0,0,3,SILVER,233,Mid-Age,Established,1,1,0,1,Medium,2,0.09220019234571479,Low Risk
727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0,0,2,GOLD,647,Mid-Age,New,1,3,1,1,Medium,2,2.6078162720076436e-06,Low Risk
744,France,Female,39,6,0.0,1,0,0,10662.58,0,0,4,DIAMOND,593,Mid-Age,Established,0,1,0,1,Low,2,0.17999415328334226,Low Risk
629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,0,3,GOLD,556,Mid-Age,Established,1,3,0,1,Medium,1,1.5061643651876477e-05,Low Risk
619,France,Female,35,4,90413.12,1,1,1,20555.21,0,0,3,DIAMOND,389,Mid-Age,Early,0,3,0,1,Low,1,2.0096051305623218e-05,Low Risk
634,France,Male,34,8,105302.66,1,1,1,123164.97,0,0,1,DIAMOND,378,Mid-Age,Established,1,3,1,1,Medium,2,3.6027630512936426e-07,Low Risk
608,Spain,Female,35,6,0.0,2,1,1,143463.28,0,0,4,DIAMOND,253,Mid-Age,Established,0,3,0,0,High,0,3.530515983148182e-05,Low Risk
507,France,Female,35,1,0.0,2,0,0,92131.54,0,0,5,GOLD,313,Mid-Age,New,0,1,0,0,Medium,1,0.36066644125977265,Medium Risk
536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0,0,3,DIAMOND,881,Mid-Age,Early,1,1,0,1,Medium,2,0.20933212945205645,Low Risk
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0,0,2,DIAMOND,348,Mid-Age,New,1,3,1,1,High,2,3.949082277235693e-06,Low Risk
583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0,0,3,GOLD,802,Mid-Age,Established,1,1,0,1,Low,2,0.09345459832340929,Low Risk
644,France,Female,24,8,92760.55,1,1,0,35896.75,0,0,5,GOLD,238,Young,Established,0,2,0,1,Low,2,0.005321084784101224,Low Risk
790,Spain,Male,37,8,0.0,2,1,1,149418.41,0,0,4,GOLD,348,Mid-Age,Established,0,3,0,0,High,0,1.2571094622142523e-05,Low Risk
807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0,0,3,GOLD,779,Mid-Age,New,1,3,0,1,Low,1,7.027802481596494e-05,Low Risk
581,France,Female,37,10,104255.03,1,1,0,86609.37,0,0,2,DIAMOND,559,Mid-Age,Established,1,2,1,1,Medium,3,0.00016790081893056693,Low Risk
627,Spain,Female,55,6,0.0,1,0,0,91943.94,1,1,3,SILVER,396,Senior,Established,0,0,0,1,Medium,2,0.9999900499911907,High Risk
850,France,Male,41,3,0.0,2,1,0,128892.36,0,0,3,SILVER,775,Mid-Age,Early,0,2,0,0,Medium,1,0.0008590249184888785,Low Risk
754,France,Female,35,4,0.0,2,1,0,44830.71,0,0,1,GOLD,992,Mid-Age,Early,0,2,1,0,Low,2,7.123422171103618e-05,Low Risk
551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1,1,2,DIAMOND,713,Senior,New,1,1,1,1,Medium,2,0.9966711891337573,High Risk
