creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment,clv,retention_priority
705,France,Female,48,0,0.0,2,0,0,149772.61,0,0,1,SILVER,587,Senior,,0,1,1,0,High,2,0.0849417118250338,Low Risk,14977.260999999999,Low Priority
608,France,Male,42,10,163548.07,1,1,0,38866.85,0,0,3,DIAMOND,602,Mid-Age,Established,1,2,0,1,Low,2,0.0009243630200395,Low Risk,167434.755,Low Priority
682,France,Female,37,8,148580.12,1,1,0,35179.18,0,0,5,GOLD,643,Mid-Age,Established,1,2,0,1,Low,2,0.0092140689417651,Low Risk,152098.038,Low Priority
596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,0,1,GOLD,709,Mid-Age,Early,0,1,1,0,Low,2,0.0061918338028087,Low Risk,100887.907,Low Priority
395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1,1,3,GOLD,549,Mid-Age,Early,1,2,0,1,Low,1,0.8403187394183608,High Risk,107749.247,Low Priority
578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0,1,PLATINUM,995,Mid-Age,New,1,2,1,1,High,3,0.0001121859072646,Low Risk,155593.69900000002,Low Priority
547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,1,1,DIAMOND,579,Senior,Early,1,1,1,0,Low,2,0.9972483233833144,High Risk,113054.988,Low Priority
609,France,Male,37,1,39344.83,1,1,1,178291.89,1,1,5,SILVER,370,Mid-Age,New,0,2,0,1,High,1,0.8663227959075854,High Risk,57174.019,Low Priority
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,0,5,SILVER,560,Mid-Age,Established,1,2,0,1,High,2,0.0094752993078068,Low Risk,146038.798,Low Priority
712,France,Female,27,2,133009.51,1,1,0,126809.15,0,0,5,PLATINUM,584,Young,New,1,2,0,1,Medium,2,0.0076538162161303,Low Risk,145690.42500000002,Low Priority
585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0,0,3,DIAMOND,972,Young,Established,1,3,0,0,Low,0,4.7276407424949056e-05,Low Risk,139376.05099999998,Low Priority
666,France,Female,32,10,112536.57,2,1,1,34350.54,0,0,3,SILVER,281,Mid-Age,Established,1,3,0,0,Low,0,1.725937054071054e-05,Low Risk,115971.62400000001,Low Priority
708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,0,2,SILVER,406,Mid-Age,Established,1,1,1,1,High,3,0.0100912004902383,Low Risk,142471.278,Low Priority
513,France,Male,44,1,63562.02,2,0,1,52629.73,1,1,4,GOLD,230,Mid-Age,New,0,1,0,0,Low,0,0.9968596643989508,High Risk,68824.993,Low Priority
445,France,Male,37,3,0.0,2,1,1,180012.39,0,0,4,GOLD,288,Mid-Age,Early,0,3,0,0,High,0,2.436913501137107e-05,Low Risk,18001.239,Low Priority
690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,0,3,DIAMOND,652,Mid-Age,Established,1,1,0,0,Low,1,0.1564348923788578,Low Risk,103902.86300000001,Low Priority
850,France,Male,37,6,0.0,2,1,0,109291.22,0,0,1,DIAMOND,740,Mid-Age,Established,0,2,1,0,Medium,2,3.2942671731714486e-05,Low Risk,10929.122000000001,Low Priority
537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,0,3,SILVER,808,Mid-Age,Established,1,2,0,1,Low,2,0.0010387150147325,Low Risk,142356.654,Low Priority
705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1,1,4,DIAMOND,866,Senior,Established,1,0,0,1,High,2,0.999996646284442,High Risk,131496.48,Low Priority
670,France,Female,45,5,47884.92,1,1,1,54340.24,0,0,5,DIAMOND,723,Mid-Age,Early,0,3,0,1,Low,1,0.0001487125840516,Low Risk,53318.943999999996,Low Priority
652,Spain,Female,36,1,0.0,2,1,1,19302.78,0,0,3,GOLD,219,Mid-Age,New,0,3,0,0,Low,0,1.5612540876000403e-05,Low Risk,1930.278,Low Priority
696,Spain,Male,24,9,0.0,1,0,0,10883.52,0,0,3,SILVER,916,Young,Established,0,1,0,1,Low,2,0.0126274736090276,Low Risk,1088.352,Low Priority
747,France,Male,49,6,202904.64,1,1,1,17298.72,1,1,1,SILVER,765,Senior,Established,1,2,1,1,Low,2,0.4605533420191252,Medium Risk,204634.51200000002,High Priority
511,France,Female,46,1,0.0,1,1,1,115779.48,1,1,1,DIAMOND,773,Senior,New,0,2,1,1,Medium,2,0.4796329434220581,Medium Risk,11577.948,Low Priority
743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1,1,5,GOLD,973,Mid-Age,New,1,1,0,0,Medium,0,0.9981773441645077,High Risk,171130.066,Critical Priority
532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,1,4,DIAMOND,846,Senior,Early,1,1,0,1,High,2,0.999886521285026,High Risk,125662.447,Low Priority
642,Spain,Female,33,9,0.0,2,1,1,150475.14,0,0,4,GOLD,341,Mid-Age,Established,0,3,0,0,High,0,2.1938085155040645e-05,Low Risk,15047.514000000003,Low Priority
554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1,1,1,DIAMOND,415,Senior,Established,1,1,1,1,Low,3,0.99777482961438,High Risk,112846.432,Low Priority
604,Spain,Female,34,3,0.0,2,1,0,38587.7,0,0,1,DIAMOND,407,Mid-Age,Early,0,2,1,0,Low,2,6.825108112026924e-05,Low Risk,3858.77,Low Priority
602,France,Female,72,3,0.0,2,1,1,171260.66,0,0,3,PLATINUM,219,Elder,Early,0,3,0,0,High,0,0.0002930880714067,Low Risk,17126.066000000003,Low Priority
757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1,1,2,DIAMOND,918,Senior,Established,1,1,1,0,Medium,2,0.9978855979545024,High Risk,126712.867,Low Priority
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,0,3,SILVER,921,Young,Early,1,3,0,1,High,1,1.938905941441977e-05,Low Risk,116841.229,Low Priority
850,France,Male,31,4,0.0,2,0,0,152298.28,0,0,5,SILVER,681,Mid-Age,Early,0,1,0,0,High,1,0.1722962237776724,Low Risk,15229.828000000001,Low Priority
521,France,Male,22,5,0.0,2,1,1,99828.45,0,0,1,PLATINUM,782,Young,Early,0,3,1,0,Medium,1,2.0596070271973097e-07,Low Risk,9982.845000000001,Low Priority
726,France,Male,37,2,132057.92,2,1,0,34743.98,0,0,1,DIAMOND,953,Mid-Age,New,1,2,1,0,Low,2,6.252123266835086e-05,Low Risk,135532.318,Low Priority
596,France,Male,33,8,0.0,1,1,0,121189.3,1,1,5,GOLD,873,Mid-Age,Established,0,1,0,1,Medium,2,0.9948620304415154,High Risk,12118.93,Low Priority
850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,0,5,GOLD,791,Mid-Age,Established,1,2,0,1,Medium,1,0.0127569248489803,Low Risk,127251.25899999999,Low Priority
637,France,Female,41,9,0.0,2,1,0,145477.36,0,0,5,GOLD,624,Mid-Age,Established,0,2,0,0,High,1,0.0088210895290722,Low Risk,14547.735999999999,Low Priority
690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0,0,1,PLATINUM,308,Mid-Age,New,0,2,1,1,High,2,1.6499638285171285e-05,Low Risk,91270.246,Low Priority
689,France,Male,40,8,160272.27,1,1,0,49656.24,0,0,2,SILVER,729,Mid-Age,Established,1,2,1,1,Low,3,0.0001192301132394,Low Risk,165237.894,Low Priority
633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1,1,5,SILVER,944,Elder,Early,1,1,0,1,Medium,2,0.999676345402762,High Risk,121938.228,Low Priority
555,France,Female,27,8,102000.17,1,1,1,116757.0,0,0,5,SILVER,586,Young,Established,1,3,0,1,Medium,1,7.837280587909912e-05,Low Risk,113675.87,Low Priority
563,Spain,Male,24,7,0.0,2,0,0,16319.56,0,0,5,SILVER,769,Young,Established,0,1,0,0,Low,1,0.1026813729569935,Low Risk,1631.9560000000001,Low Priority
494,France,Female,33,1,137853.0,1,0,1,90273.85,0,0,3,SILVER,674,Mid-Age,New,1,2,0,1,Medium,1,0.0013545653179024,Low Risk,146880.385,Low Priority
534,France,Male,27,9,0.0,2,1,0,161344.13,0,0,2,PLATINUM,925,Young,Established,0,2,1,0,High,2,4.891207060704716e-05,Low Risk,16134.413,Low Priority
696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,0,5,GOLD,587,Mid-Age,Established,1,2,0,1,Medium,2,0.0128246768307633,Low Risk,174424.799,Low Priority
535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,1,2,GOLD,315,Senior,New,1,0,1,0,Medium,2,0.99996762835185,High Risk,147245.702,Critical Priority
600,France,Male,34,0,0.0,2,0,1,3756.23,0,0,2,GOLD,964,Mid-Age,,0,2,1,0,Low,1,7.559519821406796e-05,Low Risk,375.62300000000005,Low Priority
807,France,Female,34,1,0.0,1,0,0,114448.13,0,0,3,GOLD,306,Mid-Age,New,0,1,0,1,Medium,2,0.0656053410110925,Low Risk,11444.813000000002,Low Priority
714,France,Female,52,2,0.0,1,0,1,144045.08,1,1,1,SILVER,604,Senior,New,0,1,1,1,High,2,0.9894894474553046,High Risk,14404.508,Low Priority
590,France,Male,24,7,126431.54,1,1,0,58781.11,0,0,3,SILVER,667,Young,Established,1,2,0,1,Low,2,0.0005224761800811,Low Risk,132309.65099999998,Low Priority
614,France,Female,41,3,123475.04,1,1,1,179227.52,0,0,4,PLATINUM,539,Mid-Age,Early,1,3,0,1,High,1,7.542313164581332e-05,Low Risk,141397.792,Low Priority
766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,0,2,DIAMOND,883,Mid-Age,Established,1,2,1,1,Medium,3,0.0007613560169007,Low Risk,110386.193,Low Priority
557,Spain,Male,42,4,0.0,2,0,1,86642.38,0,0,2,GOLD,569,Mid-Age,Early,0,2,1,0,Medium,1,6.220892185154224e-05,Low Risk,8664.238000000001,Low Priority
788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,1,1,SILVER,423,Senior,Early,1,1,1,1,High,3,0.997607467195354,High Risk,155873.819,Critical Priority
648,France,Female,38,2,0.0,2,0,1,9551.49,0,0,1,SILVER,565,Mid-Age,New,0,2,1,0,Low,1,8.018905572666506e-05,Low Risk,955.149,Low Priority
726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,0,3,PLATINUM,445,Mid-Age,Established,1,3,0,0,Low,0,4.2922692780252266e-05,Low Risk,104651.616,Low Priority
773,France,Male,33,9,0.0,2,1,1,1118.31,0,0,3,SILVER,289,Mid-Age,Established,0,3,0,0,Low,0,5.565204609605465e-06,Low Risk,111.831,Low Priority
583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,0,5,PLATINUM,267,Young,Early,1,3,0,0,High,0,0.0001441135220917,Low Risk,125480.624,Low Priority
565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1,1,2,PLATINUM,324,Senior,Early,1,1,1,0,High,2,0.9978937322067504,High Risk,115227.444,Low Priority
705,France,Male,25,9,0.0,2,0,1,112331.19,0,0,1,PLATINUM,917,Young,Established,0,2,1,0,Medium,1,1.1697523204207152e-05,Low Risk,11233.119,Low Priority
685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,0,1,PLATINUM,689,Mid-Age,Early,1,2,1,0,Low,2,5.095473051570623e-05,Low Risk,101787.863,Low Priority
741,France,Male,29,8,0.0,2,1,1,115994.52,0,0,5,PLATINUM,854,Young,Established,0,3,0,0,Medium,0,2.5550971322705164e-05,Low Risk,11599.452000000001,Low Priority
658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,0,2,DIAMOND,790,Young,Established,1,2,1,1,High,3,0.0004759303385162,Low Risk,169480.837,Low Priority
575,France,Male,27,3,139301.68,1,1,0,99843.98,0,0,2,DIAMOND,548,Young,Early,1,2,1,1,Medium,3,0.0001039200809274,Low Risk,149286.07799999998,Low Priority
844,France,Female,41,10,76319.64,1,1,1,141175.18,1,1,3,PLATINUM,256,Mid-Age,Established,0,2,0,1,High,1,0.6640652663694305,High Risk,90437.158,Low Priority
559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1,1,1,SILVER,770,Elder,Established,1,1,1,1,High,3,0.9709889577074112,High Risk,143510.445,Critical Priority
725,France,Male,37,6,124348.38,2,0,1,176984.34,0,0,5,PLATINUM,309,Mid-Age,Established,1,2,0,0,High,0,0.0045435296550485,Low Risk,142046.814,Low Priority
450,France,Male,29,7,117199.8,1,1,1,43480.63,0,0,2,GOLD,483,Young,Established,1,3,1,1,Low,2,1.019023293605285e-06,Low Risk,121547.863,Low Priority
738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1,1,5,DIAMOND,285,Senior,Established,1,0,0,1,High,2,0.9999997128186248,High Risk,163889.35100000002,Critical Priority
642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0,0,5,PLATINUM,893,Young,Early,1,3,0,1,High,1,0.0001615465974569,Low Risk,131519.2,Low Priority
618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0,0,2,SILVER,734,Mid-Age,Early,1,2,1,1,High,2,5.149921164275005e-05,Low Risk,148960.43,Low Priority
590,France,Male,47,0,117879.32,1,1,1,8214.46,0,0,5,PLATINUM,874,Senior,,1,3,0,1,Low,1,0.0006471058185066,Low Risk,118700.766,Low Priority
735,France,Male,50,2,0.0,2,0,1,147075.69,0,0,3,GOLD,863,Senior,New,0,2,0,0,High,0,0.0059970677846577,Low Risk,14707.569000000001,Low Priority
550,France,Male,34,8,122359.5,1,0,0,116495.55,0,0,2,GOLD,702,Mid-Age,Established,1,1,1,1,Medium,3,0.0041662183976497,Low Risk,134009.055,Low Priority
729,Spain,Female,28,0,0.0,2,1,1,31165.06,1,1,3,PLATINUM,433,Young,,0,2,0,0,Low,0,0.6516778240941157,High Risk,3116.5060000000003,Low Priority
743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,1,5,SILVER,431,Senior,Early,1,2,0,1,High,1,0.996944833252304,High Risk,127798.07200000001,Low Priority
555,France,Male,31,8,145875.74,1,1,0,137491.23,0,0,3,GOLD,239,Mid-Age,Established,1,2,0,1,High,2,0.0005968159258427,Low Risk,159624.86299999998,Low Priority
667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0,0,5,PLATINUM,252,Mid-Age,Early,1,3,0,0,High,0,0.0001350432628439,Low Risk,140226.741,Low Priority
790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0,0,3,SILVER,233,Mid-Age,Established,1,1,0,1,Medium,2,0.0922001923457147,Low Risk,118186.318,Low Priority
727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0,0,2,GOLD,647,Mid-Age,New,1,3,1,1,Medium,2,2.607816272007644e-06,Low Risk,153614.482,Low Priority
744,France,Female,39,6,0.0,1,0,0,10662.58,0,0,4,DIAMOND,593,Mid-Age,Established,0,1,0,1,Low,2,0.1799941532833422,Low Risk,1066.258,Low Priority
629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,0,3,GOLD,556,Mid-Age,Established,1,3,0,1,Medium,1,1.5061643651876476e-05,Low Risk,121430.932,Low Priority
619,France,Female,35,4,90413.12,1,1,1,20555.21,0,0,3,DIAMOND,389,Mid-Age,Early,0,3,0,1,Low,1,2.0096051305623218e-05,Low Risk,92468.64099999999,Low Priority
634,France,Male,34,8,105302.66,1,1,1,123164.97,0,0,1,DIAMOND,378,Mid-Age,Established,1,3,1,1,Medium,2,3.6027630512936426e-07,Low Risk,117619.157,Low Priority
608,Spain,Female,35,6,0.0,2,1,1,143463.28,0,0,4,DIAMOND,253,Mid-Age,Established,0,3,0,0,High,0,3.530515983148182e-05,Low Risk,14346.328000000001,Low Priority
507,France,Female,35,1,0.0,2,0,0,92131.54,0,0,5,GOLD,313,Mid-Age,New,0,1,0,0,Medium,1,0.3606664412597726,Medium Risk,9213.154,Low Priority
536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0,0,3,DIAMOND,881,Mid-Age,Early,1,1,0,1,Medium,2,0.2093321294520564,Low Risk,129238.202,Low Priority
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0,0,2,DIAMOND,348,Mid-Age,New,1,3,1,1,High,2,3.949082277235693e-06,Low Risk,123325.39600000001,Low Priority
583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0,0,3,GOLD,802,Mid-Age,Established,1,1,0,1,Low,2,0.0934545983234092,Low Risk,108231.199,Low Priority
644,France,Female,24,8,92760.55,1,1,0,35896.75,0,0,5,GOLD,238,Young,Established,0,2,0,1,Low,2,0.0053210847841012,Low Risk,96350.225,Low Priority
790,Spain,Male,37,8,0.0,2,1,1,149418.41,0,0,4,GOLD,348,Mid-Age,Established,0,3,0,0,High,0,1.2571094622142524e-05,Low Risk,14941.841,Low Priority
807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0,0,3,GOLD,779,Mid-Age,New,1,3,0,1,Low,1,7.027802481596494e-05,Low Risk,139215.57499999998,Low Priority
581,France,Female,37,10,104255.03,1,1,0,86609.37,0,0,2,DIAMOND,559,Mid-Age,Established,1,2,1,1,Medium,3,0.0001679008189305,Low Risk,112915.967,Low Priority
627,Spain,Female,55,6,0.0,1,0,0,91943.94,1,1,3,SILVER,396,Senior,Established,0,0,0,1,Medium,2,0.9999900499911908,High Risk,9194.394,Low Priority
850,France,Male,41,3,0.0,2,1,0,128892.36,0,0,3,SILVER,775,Mid-Age,Early,0,2,0,0,Medium,1,0.0008590249184888,Low Risk,12889.236,Low Priority
754,France,Female,35,4,0.0,2,1,0,44830.71,0,0,1,GOLD,992,Mid-Age,Early,0,2,1,0,Low,2,7.123422171103618e-05,Low Risk,4483.071,Low Priority
551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1,1,2,DIAMOND,713,Senior,New,1,1,1,1,Medium,2,0.9966711891337572,High Risk,129850.824,Low Priority
637,Germany,Male,35,8,147127.81,2,1,1,84760.7,0,0,2,GOLD,792,Mid-Age,Established,1,3,1,0,Medium,1,2.6819083131131696e-06,Low Risk,155603.88,Low Priority
699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,0,2,PLATINUM,240,Mid-Age,Established,1,2,1,0,High,2,6.343085537019359e-05,Low Risk,140693.657,Low Priority
542,France,Female,25,7,0.0,2,0,1,82393.08,0,0,3,PLATINUM,266,Young,Established,0,2,0,0,Medium,0,0.00069066252784,Low Risk,8239.308,Low Priority
640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0,0,3,PLATINUM,910,Senior,New,1,2,0,1,High,1,0.0152568052319591,Low Risk,125198.87800000001,Low Priority
553,France,Female,27,3,0.0,2,0,0,159800.16,0,0,5,GOLD,300,Young,Early,0,1,0,0,High,1,0.3753429328340381,Medium Risk,15980.016000000001,Low Priority
741,France,Male,38,9,0.0,2,1,0,14379.01,0,0,5,GOLD,347,Mid-Age,Established,0,2,0,0,Low,1,0.0031689872885983,Low Risk,1437.901,Low Priority
598,France,Male,35,8,114212.6,1,1,1,74322.85,0,0,2,PLATINUM,629,Mid-Age,Established,1,3,1,1,Medium,2,7.582803359610819e-07,Low Risk,121644.88500000001,Low Priority
660,Spain,Female,42,5,0.0,3,1,1,189016.24,1,1,5,GOLD,351,Mid-Age,Early,0,2,0,0,High,0,0.9435728618086788,High Risk,18901.624,Low Priority
618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0,0,5,PLATINUM,644,Mid-Age,Early,1,1,0,1,High,2,0.2180230819623341,Low Risk,128895.215,Low Priority
647,France,Male,43,9,0.0,2,1,1,78488.39,0,0,4,DIAMOND,555,Mid-Age,Established,0,3,0,0,Medium,0,2.0201300386428874e-05,Low Risk,7848.839,Low Priority
491,France,Female,68,3,107571.61,1,0,1,113695.99,0,0,4,PLATINUM,786,Elder,Early,1,2,0,1,Medium,1,0.0309139032175768,Low Risk,118941.209,Low Priority
652,France,Female,32,2,0.0,2,1,0,54628.11,0,0,3,GOLD,843,Mid-Age,New,0,2,0,0,Low,1,0.0011335434070379,Low Risk,5462.811000000001,Low Priority
650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,1,3,PLATINUM,760,Mid-Age,Established,1,1,0,0,High,1,0.9991040451875132,High Risk,167450.731,Critical Priority
413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0,0,1,PLATINUM,827,Mid-Age,New,1,3,1,0,High,1,2.0354291916527208e-06,Low Risk,146858.949,Low Priority
416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0,0,1,DIAMOND,974,Young,,1,3,1,0,High,1,4.089588164900522e-06,Low Risk,113791.303,Low Priority
629,Spain,Male,34,8,0.0,2,1,1,180595.02,0,0,3,SILVER,835,Mid-Age,Established,0,3,0,0,High,0,4.330459173709378e-06,Low Risk,18059.502,Low Priority
678,Spain,Female,40,4,113794.22,1,1,0,16618.76,0,0,4,PLATINUM,831,Mid-Age,Early,1,2,0,1,Low,2,0.0034845867794421,Low Risk,115456.096,Low Priority
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,0,5,SILVER,882,Young,Established,1,2,0,0,Medium,1,0.0033940413376772,Low Risk,136388.327,Low Priority
743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1,1,2,SILVER,947,Senior,Early,1,0,1,0,High,2,0.9999461569916114,High Risk,136856.604,Low Priority
683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0,0,2,PLATINUM,327,Elder,Established,1,3,1,1,Low,2,3.112623673651402e-05,Low Risk,129930.20999999999,Low Priority
536,France,Female,41,9,0.0,1,1,0,121299.14,0,0,3,GOLD,685,Mid-Age,Established,0,2,0,1,Medium,2,0.0009923171953061,Low Risk,12129.914,Low Priority
663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,1,2,SILVER,548,Senior,,1,1,1,1,High,3,0.9952366777241184,High Risk,150757.97999999998,Critical Priority
646,France,Female,38,2,0.0,2,0,0,178752.73,0,0,3,GOLD,240,Mid-Age,New,0,1,0,0,High,1,0.1126264894334767,Low Risk,17875.273,Low Priority
707,France,Male,35,2,0.0,3,1,1,94148.3,0,0,2,SILVER,855,Mid-Age,New,0,3,1,0,Medium,1,1.148183901524922e-06,Low Risk,9414.83,Low Priority
602,France,Male,34,5,0.0,2,1,1,77414.45,0,0,2,DIAMOND,743,Mid-Age,Early,0,3,1,0,Medium,1,8.304071334376425e-07,Low Risk,7741.445,Low Priority
635,France,Female,47,2,125724.95,2,1,0,63236.97,0,0,5,PLATINUM,773,Senior,New,1,2,0,0,Low,1,0.1082007738423605,Low Risk,132048.647,Low Priority
597,France,Male,67,2,0.0,2,0,1,108645.85,0,0,2,PLATINUM,352,Elder,New,0,2,1,0,Medium,1,0.0006146597376379,Low Risk,10864.585000000001,Low Priority
503,France,Male,38,1,0.0,2,1,1,95153.24,0,0,2,DIAMOND,433,Mid-Age,New,0,3,1,0,Medium,1,1.297593029802846e-06,Low Risk,9515.324,Low Priority
524,Spain,Female,64,5,0.0,1,1,0,136079.64,1,1,2,GOLD,364,Elder,Early,0,1,1,1,High,3,0.9923967246554968,High Risk,13607.964000000002,Low Priority
700,France,Male,46,5,95872.86,1,1,0,98273.01,1,1,5,DIAMOND,509,Senior,Early,0,1,0,1,Medium,2,0.9997572468197948,High Risk,105700.161,Low Priority
692,France,Male,33,9,0.0,1,1,0,113505.93,1,1,3,PLATINUM,272,Mid-Age,Established,0,1,0,1,Medium,2,0.9706785820086596,High Risk,11350.593,Low Priority
562,France,Male,37,2,0.0,1,0,1,52525.15,1,1,3,PLATINUM,231,Mid-Age,New,0,1,0,1,Low,1,0.9801821968485688,High Risk,5252.515,Low Priority
679,France,Male,37,7,74260.03,1,1,0,194617.98,0,0,4,PLATINUM,436,Mid-Age,Established,0,2,0,1,High,2,0.0013380358755452,Low Risk,93721.82800000001,Low Priority
603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1,1,2,PLATINUM,833,Mid-Age,New,1,1,1,1,High,3,0.96742173805582,High Risk,138661.87900000002,Critical Priority
720,Spain,Male,33,3,123783.91,2,1,1,142903.44,0,0,2,SILVER,649,Mid-Age,Early,1,3,1,0,High,1,1.2544039014041415e-06,Low Risk,138074.25400000002,Low Priority
797,France,Male,24,5,0.0,2,1,0,182257.61,0,0,3,DIAMOND,707,Young,Early,0,2,0,0,High,1,0.0004939952982937,Low Risk,18225.761,Low Priority
594,France,Male,36,6,153880.15,1,0,0,135431.72,0,0,4,PLATINUM,706,Mid-Age,Established,1,1,0,1,High,2,0.108390464836454,Low Risk,167423.322,Low Priority
529,France,Female,31,7,0.0,2,1,1,175697.87,0,0,3,SILVER,578,Mid-Age,Established,0,3,0,0,High,0,1.3533625688481877e-05,Low Risk,17569.787,Low Priority
606,Germany,Female,32,1,106301.85,2,0,1,59061.25,0,0,3,GOLD,469,Mid-Age,New,1,2,0,0,Low,0,0.0037264715174324,Low Risk,112207.975,Low Priority
621,Spain,Female,40,7,0.0,2,0,1,131283.6,1,1,4,PLATINUM,499,Mid-Age,Established,0,1,0,0,Medium,0,0.9954414846031612,High Risk,13128.36,Low Priority
513,France,Female,43,9,0.0,2,1,0,152499.8,0,0,1,SILVER,301,Mid-Age,Established,0,2,1,0,High,2,0.0001132008739289,Low Risk,15249.98,Low Priority
753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1,1,2,SILVER,290,Mid-Age,Early,1,1,1,1,Low,3,0.984458867297114,High Risk,139628.779,Critical Priority
605,France,Female,30,9,135422.31,1,0,1,186418.85,0,0,5,DIAMOND,241,Young,Established,1,2,0,1,High,1,0.0078132281660899,Low Risk,154064.195,Low Priority
574,Spain,Female,37,7,0.0,2,1,0,32262.28,0,0,2,DIAMOND,737,Mid-Age,Established,0,2,1,0,Low,2,0.000140227853717,Low Risk,3226.228,Low Priority
726,France,Female,38,5,126875.62,1,1,0,128052.29,0,0,2,PLATINUM,514,Mid-Age,Early,1,2,1,1,Medium,3,0.0002139827061707,Low Risk,139680.849,Low Priority
611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0,0,3,GOLD,855,Young,Early,0,2,0,0,High,1,0.0014336755050998,Low Risk,114523.609,Low Priority
593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0,0,3,GOLD,814,Mid-Age,Early,1,3,0,0,Medium,0,7.768326206070377e-05,Low Risk,130681.429,Low Priority
466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0,0,4,PLATINUM,322,Mid-Age,New,1,2,0,0,High,1,0.0089394264099065,Low Risk,170290.136,Low Priority
741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,0,3,SILVER,283,Mid-Age,,1,2,0,0,Medium,1,0.0085499282117094,Low Risk,135101.406,Low Priority
684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,0,5,SILVER,387,Mid-Age,New,1,2,0,0,Low,0,0.0444215766435796,Low Risk,138763.364,Low Priority
550,Spain,Female,33,9,72788.03,1,1,1,103608.06,0,0,2,PLATINUM,487,Mid-Age,Established,0,3,1,1,Medium,2,8.69763742699832e-07,Low Risk,83148.836,Low Priority
593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0,0,5,GOLD,608,Young,Established,0,2,0,1,High,2,0.0016323546162494,Low Risk,92983.382,Low Priority
601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1,1,1,DIAMOND,490,Senior,Established,1,1,1,1,Low,2,0.989686874922858,High Risk,167812.409,Critical Priority
676,Spain,Female,30,5,0.0,2,0,0,179066.58,0,0,3,DIAMOND,705,Young,Early,0,1,0,0,High,1,0.0716419428531253,Low Risk,17906.658,Low Priority
